0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
0.640095444193643,-0.320047722096821,0.1
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
1.28019088838729,0,0
